-1.000000 0.345238 0.190476 0.178571 0.285714 0.006682 0.020084 -0.026270 0.010845 -0.021274 0.005900 0.005625 0.024232 0.023024 -0.019265 0.037380 -0.015556 -0.001716 0.016006 -0.002959 -0.006614 0.056123 0.007461 -0.003627 -0.009839 0.000966 -0.001363 -0.007602 -0.012633 0.002468 0.007741 0.001733 -0.007358 0.003407 0.003335 -0.005197 0.003764 0.031942 -0.002005 0.048539 0.028785 0.007461 -0.003692 0.000000 0.052150 -0.007409 -0.003758 0.000000 -0.006362 0.008772 -0.001677 0.000000 0.055812 0.014014 -0.006362 0.010319 -0.000881 0.024613 0.022737 0.000000 0.030622 -0.003474 0.007047 -0.000044 0.042884 0.000000 -0.002005 0.009655 0.020998 0.000000 0.013180 0.001622 -0.000220 -0.003146 0.010224 0.001216 0.016000 0.000000 0.011493 0.017795 -0.003069 -0.008476 0.000000 -0.003069 -0.004724 0.001536 0.412298 35.292462 262.493915 124.854484 -136.340706 0.968126 1.000000 1.000000 0.886988 1.000000 1.000000
-1.000000 0.239080 0.234483 0.266667 0.259770 -0.007911 0.035225 -0.006311 -0.011422 -0.015117 0.007556 -0.003163 0.017412 0.015167 -0.010936 -0.002855 -0.000145 0.015915 -0.017954 0.012097 -0.001931 0.025627 0.006218 0.015456 0.005542 0.007670 -0.003993 -0.013371 0.005788 -0.003347 -0.003210 0.001127 -0.005040 -0.000780 -0.000607 -0.004028 -0.000290 0.003201 -0.008104 0.022725 0.026860 0.006218 0.025707 -0.001397 0.016256 -0.005328 -0.002562 -0.001632 0.002589 0.014645 -0.002277 -0.002685 0.037640 0.016932 -0.000269 -0.001089 0.000762 0.000761 0.001141 0.007811 0.011230 -0.005316 0.009463 0.002906 -0.001553 0.008452 -0.004356 -0.009011 0.000726 0.001127 0.005272 0.033726 -0.003820 -0.006623 0.003534 0.016311 -0.003916 0.010189 0.001627 0.009456 -0.006762 -0.009521 0.036991 -0.001870 -0.002297 0.003534 0.264543 32.561526 243.317512 108.985030 -261.146899 0.970609 0.977957 1.000000 0.988456 0.908348 1.000000
-1.000000 0.232258 0.258065 0.266667 0.243011 0.006555 0.019596 -0.015518 -0.003648 -0.014438 -0.010163 0.006350 0.025240 0.026051 -0.003705 0.001920 -0.016433 -0.009787 -0.002040 0.011989 0.002061 0.024030 0.012284 -0.001053 0.002098 0.003339 -0.006008 -0.005694 -0.002924 -0.000595 -0.006888 0.005873 -0.006983 0.000828 0.000620 -0.001037 0.003451 0.002999 -0.005545 0.025051 0.016259 0.000468 0.007280 0.000111 0.017022 -0.007764 -0.012307 0.000187 0.003031 0.002999 -0.002633 -0.004253 0.011419 0.013085 0.003988 -0.002507 0.016112 0.001578 -0.005266 -0.002773 0.029314 0.001993 0.006624 0.011464 0.006284 0.009512 0.006669 -0.009946 0.005158 0.003673 0.001412 0.006410 0.002525 0.002612 -0.001897 0.005576 0.004424 0.008710 -0.004435 0.007205 -0.004607 -0.005898 0.003889 -0.000059 -0.005024 0.010634 0.178075 32.350478 241.517386 108.048075 -733.943256 0.971401 0.978551 0.982841 0.996213 0.989858 0.923362
-1.000000 0.271318 0.201550 0.263566 0.263566 0.021952 -0.000205 -0.005082 -0.011674 0.003737 0.006356 -0.009055 0.001345 -0.011674 -0.005905 0.022386 -0.003191 -0.008500 0.001345 -0.006720 0.017651 0.012765 0.012877 -0.005221 0.003322 -0.000754 -0.000912 0.012312 0.018052 0.011572 -0.001878 -0.001020 -0.002823 -0.004081 -0.004972 0.001088 0.024359 0.005123 -0.004608 0.003845 -0.002537 -0.002172 0.004516 0.018052 -0.005802 -0.000403 0.000477 -0.001921 0.001821 -0.000026 0.057508 -0.005270 0.002712 0.009987 0.001821 -0.005802 0.013434 0.012972 0.016135 -0.003226 -0.005221 0.001563 0.004736 -0.004883 0.003518 0.005958 -0.002017 -0.003909 0.003775 -0.001020 0.009149 0.002455 0.002712 -0.004572 -0.002172 -0.000912 0.001348 0.022248 0.005288 0.001040 0.007481 0.002712 -0.004883 -0.003332 -0.000930 0.001244 0.219931 32.658013 246.444243 105.568508 -175.191498 0.972494 0.979370 1.000000 0.996213 0.916365 1.000000
-1.000000 0.277311 0.193277 0.254902 0.274510 0.013859 -0.005407 -0.024484 0.032049 -0.002893 -0.005696 -0.011524 0.024473 -0.016810 -0.002389 0.052327 -0.016155 0.008286 0.017207 0.006026 -0.020613 0.048255 0.016047 -0.007034 -0.014913 0.008668 -0.003218 0.021521 -0.004354 0.002627 -0.000023 0.009987 0.024007 -0.001057 -0.002516 0.007094 0.017311 0.009736 -0.003946 0.001185 0.002792 -0.000478 -0.011591 0.022019 0.043742 -0.011212 -0.006908 0.001929 -0.000818 -0.003816 -0.007900 -0.008481 0.012129 -0.000721 0.006536 -0.000351 0.007553 -0.000612 -0.002769 0.001749 0.017838 -0.005733 0.004193 -0.008235 -0.004005 0.013215 0.003745 0.007630 0.040985 0.000000 0.000705 -0.001627 0.007395 0.004986 0.000040 -0.004778 0.031442 -0.000441 0.042315 0.026675 -0.003635 0.004986 -0.004072 0.019144 0.001185 0.000040 0.317906 33.586473 249.838654 112.776279 -226.924366 0.963617 0.972713 1.000000 0.984482 0.899959 1.000000
-1.000000 0.230352 0.249322 0.245257 0.275068 0.001203 0.020951 -0.020741 0.010652 -0.009914 -0.003637 -0.002032 0.019573 0.008970 -0.014464 0.028087 -0.014583 0.001847 0.002637 0.005966 -0.008913 0.025603 0.012045 -0.004319 -0.006122 0.003098 -0.002614 -0.000085 0.000062 0.004857 -0.005562 -0.002614 -0.001979 -0.001533 0.001346 0.001435 0.004914 0.002378 -0.005890 0.028840 0.037595 0.001708 -0.003942 0.004207 0.015911 -0.008607 -0.005320 -0.000053 0.005852 0.000685 -0.000635 -0.006410 0.012817 0.014877 -0.006441 -0.001902 -0.001279 0.012494 -0.004565 -0.002623 0.022372 -0.004409 0.005336 0.001668 0.002428 0.020419 0.001941 -0.008480 0.015715 0.002441 0.001346 0.009663 -0.002886 -0.004473 0.001279 0.007952 0.005521 0.009663 0.009072 0.007443 0.001597 -0.003397 -0.000530 0.007490 -0.003239 0.009118 0.207676 32.433867 243.399982 107.671406 -412.065883 0.967143 0.975357 1.000000 0.984482 0.910675 1.000000
-1.000000 0.299107 0.245536 0.257440 0.197917 0.022841 0.007268 -0.015221 -0.007858 -0.022511 0.002311 -0.003648 0.038736 0.009904 -0.004959 0.007449 -0.010375 0.000489 -0.003438 0.016262 -0.009976 0.027274 0.024200 0.008440 0.007788 0.006130 -0.005139 0.006739 -0.005410 -0.001886 0.001931 -0.002700 -0.004706 -0.004205 -0.003778 -0.000074 0.002343 -0.001492 -0.005041 0.018213 0.015344 -0.005367 -0.001843 0.014103 0.018505 -0.006270 -0.015199 -0.000073 0.007071 -0.000726 -0.005264 -0.000913 0.043099 0.024190 -0.001270 0.001767 0.014830 0.007429 -0.000091 -0.000728 0.023148 -0.005374 0.000739 -0.002560 0.007062 0.007795 0.014534 -0.002523 0.001729 -0.002632 0.005718 -0.000791 -0.003172 0.002075 0.003157 0.013365 0.014830 0.002255 0.007653 0.006322 -0.004969 -0.005597 -0.000170 -0.001430 0.000547 0.015511 0.247169 33.203665 246.124246 109.718459 -381.133943 0.958975 0.969231 1.000000 0.980441 0.891160 1.000000
-1.000000 0.253012 0.242303 0.232932 0.271754 0.007295 0.019858 -0.016792 -0.003771 -0.003494 -0.005958 -0.007549 0.021084 -0.001686 -0.020085 0.037741 -0.004101 -0.001258 0.017734 -0.004101 -0.008852 0.026065 0.000924 -0.003014 0.003845 0.015296 -0.004431 -0.007247 -0.002681 -0.002188 -0.004195 -0.001572 -0.003950 -0.000909 0.004011 -0.000840 0.011105 0.012139 -0.007386 0.008734 0.030316 0.004478 0.008984 0.010339 0.003619 -0.006447 -0.003106 -0.002543 0.009905 -0.002607 -0.002111 -0.003034 0.009950 0.012398 -0.005993 0.001885 0.002160 0.013028 0.003923 -0.001750 0.004371 -0.003328 0.007225 -0.003160 0.010571 0.028056 -0.005336 0.001290 0.016088 0.010350 0.002132 0.010152 0.007800 -0.000510 0.002528 -0.003623 0.002160 0.005909 0.003023 0.009262 0.013713 -0.001962 -0.003950 0.013713 -0.005606 0.006351 0.228253 32.472061 241.755303 104.271578 -415.158171 0.974321 0.980741 1.000000 0.996213 0.919694 1.000000
-1.000000 0.236149 0.222525 0.275204 0.266122 0.019013 -0.004099 -0.002734 -0.009398 0.005819 -0.003811 -0.006014 0.005250 -0.019482 -0.014829 0.012690 0.039243 0.003221 0.031717 -0.002260 -0.021434 0.032892 0.007226 -0.001279 0.021850 -0.003315 0.001182 0.009431 -0.002819 -0.001365 -0.002029 -0.000337 -0.000008 -0.005270 -0.002853 -0.001850 0.001266 0.018505 -0.004457 -0.001426 0.004652 0.004365 -0.002263 0.006983 -0.003336 0.002931 -0.000601 -0.002193 0.005470 -0.004950 0.000253 0.002160 -0.002339 0.004948 -0.002868 0.016133 0.000177 0.007832 0.029764 -0.002096 -0.007895 -0.007497 0.000781 -0.015288 0.004631 0.008037 -0.009534 0.011654 -0.012380 -0.002121 0.013368 0.012327 0.004070 0.000406 0.009969 -0.005146 0.019835 0.028349 0.001315 -0.001095 0.008332 0.032059 -0.006818 0.008332 0.004554 0.004353 0.202074 32.430408 243.700164 111.619697 -591.131296 0.967018 0.975264 0.980211 0.996213 0.983796 0.915987
-1.000000 0.265568 0.205128 0.270147 0.259158 0.024876 -0.013649 0.002683 -0.007856 0.006232 -0.003341 -0.009570 0.009248 -0.017767 -0.008156 0.031747 0.004299 -0.006253 0.036180 -0.015670 -0.004052 0.028951 0.004595 -0.000994 0.010453 0.003749 0.013631 0.012464 -0.001798 -0.002980 0.000413 -0.000540 0.023613 -0.005809 -0.005615 0.000285 -0.001643 0.012629 -0.003946 -0.002121 -0.001526 -0.000410 -0.004444 0.006447 -0.000392 0.011602 -0.000635 0.000147 0.003191 -0.003576 -0.001699 -0.001756 -0.001133 -0.003431 -0.003535 0.016621 0.012690 0.007912 -0.001902 0.004190 -0.006840 0.000647 0.009008 -0.010921 -0.001754 0.006638 -0.001303 0.024315 0.007395 -0.001543 0.002093 0.006342 0.018822 -0.003722 0.004548 -0.006369 0.012690 0.003553 -0.001491 0.010885 0.015733 0.022545 -0.004053 0.010488 0.008129 -0.000925 0.219657 33.042928 244.099557 104.665760 -585.309368 0.965474 0.974105 0.979284 0.996213 0.979900 0.915482
